,Index,Name,Bond length 1,Bond length 2,Bond length 3,Dihedral Angles
33,3 16 15 27,O Si O Si,1.6303846897690504,1.5926976151170367,1.6064125928938624,-6.654737082244674
34,3 16 30 35,O Si O Si,1.6303846897690504,1.594908519273265,1.5918879602047165,-117.34778847110647
35,3 16 33 41,O Si O Si,1.6303846897690504,1.6131267912638088,1.6096755151461342,122.57925248116503
36,4 10 6 13,O Si O Si,1.6301102416524935,1.6129678329727293,1.6107598161333747,-122.01752895754264
37,4 10 55 70,O Si O Si,1.6301102416524935,1.6217826344602406,1.6225675641574226,-158.72728226190773
38,4 28 14 9,O Si O Si,1.6362821730183703,1.6006945178804421,1.5990301853566025,-175.2977796720596
39,4 28 34 38,O Si O Si,1.6362821730183703,1.6141571041658982,1.611714617672247,127.51344934861508
40,4 28 46 156,O Si O Si,1.6362821730183703,1.6174242407995576,1.6148931692863258,160.88270484911789
41,5 1 2 9,O Si O Si,1.6182631397549736,1.6185801498762606,1.614900456304629,-38.27953174235397
42,5 1 8 20,O Si O Si,1.6182631397549736,1.610730570644173,1.6215054064141194,-35.67723982176877
43,5 1 12 13,O Si O Si,1.6182631397549736,1.6238222820274901,1.6226335418633921,1.200888868646371
44,5 18 25 29,O Si O Si,1.61146045834392,1.5869945590956127,1.6090200188060872,-87.97501619291576
45,5 18 32 38,O Si O Si,1.61146045834392,1.6304063831449789,1.6285639169045323,111.17141381462991
46,5 18 54 75,O Si O Si,1.61146045834392,1.5909867741879495,1.5980277133562864,34.2446098808115
47,6 10 4 28,O Si O Si,1.6129678329727293,1.6301102416524935,1.6362821730183703,15.472199145904737
48,6 10 55 70,O Si O Si,1.6129678329727293,1.6217826344602406,1.6225675641574226,-39.52058772905977
49,6 13 17 27,O Si O Si,1.6107598161333747,1.592771817559818,1.610149291118983,177.75696398516664
50,6 13 19 29,O Si O Si,1.6107598161333747,1.603655361018171,1.6104706883079898,-53.415456955717396
51,7 0 3 16,O Si O Si,1.6301185938865639,1.619761942546702,1.6303846897690504,-138.19560335146713
52,7 0 11 10,O Si O Si,1.6301185938865639,1.6045247361191397,1.607525740317708,-33.928879231227974
53,7 0 21 53,O Si O Si,1.6301185938865639,1.6192453809412082,1.6175447983479396,-11.226903692590962
54,7 127 119 117,O Si O Si,1.6385892430974696,1.6277105654167185,1.6580538592777003,59.42221961509745
55,7 127 126 123,O Si O Si,1.6385892430974696,1.6541505563532344,1.638098523224906,-170.94735681274784
56,7 127 130 53,O Si O Si,1.6385892430974696,1.6466811558661798,1.6374928854970665,13.996240001062223
57,8 1 2 9,O Si O Si,1.610730570644173,1.6185801498762606,1.614900456304629,-160.46611480827772
58,8 1 5 18,O Si O Si,1.610730570644173,1.6182631397549736,1.61146045834392,-158.79250810003543
59,8 1 12 13,O Si O Si,1.610730570644173,1.6238222820274901,1.6226335418633921,124.19596115502746
60,8 20 22 121,O Si O Si,1.6215054064141194,1.610168951922773,1.624037815328786,95.14176572243204
61,8 20 24 35,O Si O Si,1.6215054064141194,1.6389704436939523,1.6198082812881927,-69.09528751724969
62,8 20 59 63,O Si O Si,1.6215054064141194,1.6231459304732327,1.6200704010928093,-61.59160222414935
63,9 2 1 12,Si O Si O,1.614900456304629,1.6185801498762606,1.6238222820274901,77.67881427987626
64,9 14 28 34,Si O Si O,1.5990301853566025,1.6006945178804421,1.6141571041658982,-58.8027481271354
65,9 14 28 46,Si O Si O,1.5990301853566025,1.6006945178804421,1.6174242407995576,60.810950509530905
66,9 23 163 78,Si O Si O,1.6028584408454287,1.626178660091305,1.6143989744304506,11.54519771681896
67,9 23 163 131,Si O Si O,1.6028584408454287,1.626178660091305,1.5989431055614893,129.5362922188607
68,9 23 163 175,Si O Si O,1.6028584408454287,1.626178660091305,1.5958810740981937,-106.74105039437215
69,9 26 77 73,Si O Si O,1.6093133453545276,1.5884342784084373,1.6133013787458534,-39.61531865362746
70,9 26 77 76,Si O Si O,1.6093133453545276,1.5884342784084373,1.5972881326045496,78.99926930291285
71,9 26 77 101,Si O Si O,1.6093133453545276,1.5884342784084373,1.6053650403692683,-158.25480338687552
72,10 4 28 14,Si O Si O,1.6301102416524935,1.6362821730183703,1.6006945178804421,68.11306639565576
73,10 4 28 34,Si O Si O,1.6301102416524935,1.6362821730183703,1.6141571041658982,-49.966274112936844
74,10 4 28 46,Si O Si O,1.6301102416524935,1.6362821730183703,1.6174242407995576,-172.40736231344601
75,10 6 13 12,Si O Si O,1.6129678329727293,1.6107598161333747,1.6226335418633921,63.7192215692711
76,10 6 13 17,Si O Si O,1.6129678329727293,1.6107598161333747,1.592771817559818,-55.78094252532905
77,10 6 13 19,Si O Si O,1.6129678329727293,1.6107598161333747,1.603655361018171,-172.0116306672649
78,10 11 0 21,Si O Si O,1.607525740317708,1.6045247361191397,1.6192453809412082,-150.0285237634491
79,10 55 70 67,Si O Si O,1.6217826344602406,1.6225675641574226,1.6238207003396983,-62.49816009803297
80,10 55 70 69,Si O Si O,1.6217826344602406,1.6225675641574226,1.6109008238691955,177.89841722939477
81,10 55 70 74,Si O Si O,1.6217826344602406,1.6225675641574226,1.610541110121917,65.17890021384045
82,11 0 3 16,O Si O Si,1.6045247361191397,1.619761942546702,1.6303846897690504,100.77432766938776
83,11 0 7 127,O Si O Si,1.6045247361191397,1.6301185938865639,1.6385892430974696,-79.86613052475674
84,11 0 21 53,O Si O Si,1.6045247361191397,1.6192453809412082,1.6175447983479396,102.77659273947305
85,11 10 4 28,O Si O Si,1.607525740317708,1.6301102416524935,1.6362821730183703,-99.66395451759597
86,11 10 6 13,O Si O Si,1.607525740317708,1.6129678329727293,1.6107598161333747,-1.7243731724647235
87,11 10 55 70,O Si O Si,1.607525740317708,1.6217826344602406,1.6225675641574226,76.19917931878693
88,12 1 5 18,O Si O Si,1.6238222820274901,1.6182631397549736,1.61146045834392,-36.91373029305434
89,12 1 8 20,O Si O Si,1.6238222820274901,1.610730570644173,1.6215054064141194,-154.31845221323283
90,12 13 17 27,O Si O Si,1.6226335418633921,1.592771817559818,1.610149291118983,58.04281193699406
91,12 13 19 29,O Si O Si,1.6226335418633921,1.603655361018171,1.6104706883079898,68.21488219972156
92,13 6 10 55,Si O Si O,1.6107598161333747,1.6129678329727293,1.6217826344602406,115.24494239281742
93,13 17 27 15,Si O Si O,1.592771817559818,1.610149291118983,1.6064125928938624,-96.03725708880252
94,13 17 27 118,Si O Si O,1.592771817559818,1.610149291118983,1.5961855720603266,30.456685033516944
95,13 17 27 132,Si O Si O,1.592771817559818,1.610149291118983,1.6005432192561875,151.84355492707817
96,13 19 29 25,Si O Si O,1.603655361018171,1.6104706883079898,1.6090200188060872,-77.80759822691374
97,13 19 29 44,Si O Si O,1.603655361018171,1.6104706883079898,1.637794439811736,38.302908346789415
98,13 19 29 134,Si O Si O,1.603655361018171,1.6104706883079898,1.59085659594996,169.22293866560892
99,14 9 23 163,O Si O Si,1.5990301853566025,1.6028584408454287,1.626178660091305,160.08650094506288
100,14 9 26 77,O Si O Si,1.5990301853566025,1.6093133453545276,1.5884342784084373,151.37193004178764
101,14 28 34 38,O Si O Si,1.6006945178804421,1.6141571041658982,1.611714617672247,8.742465717304064
102,14 28 46 156,O Si O Si,1.6006945178804421,1.6174242407995576,1.6148931692863258,-77.60298789046291
103,15 16 30 35,O Si O Si,1.5926976151170367,1.594908519273265,1.5918879602047165,122.28741174716366
104,15 16 33 41,O Si O Si,1.5926976151170367,1.6131267912638088,1.6096755151461342,-112.52903715097574
105,15 27 118 110,O Si O Si,1.6064125928938624,1.5961855720603266,1.6443111916911088,-5.633851237021413
106,15 27 132 185,O Si O Si,1.6064125928938624,1.6005432192561875,1.5985694399385348,-47.28814084363522
107,16 3 0 21,Si O Si O,1.6303846897690504,1.619761942546702,1.6192453809412082,-19.11156902838636
108,16 15 27 17,Si O Si O,1.5926976151170367,1.6064125928938624,1.610149291118983,10.077002525400879
109,16 15 27 118,Si O Si O,1.5926976151170367,1.6064125928938624,1.5961855720603266,-113.48525066484689
110,16 15 27 132,Si O Si O,1.5926976151170367,1.6064125928938624,1.6005432192561875,122.30560931309476
111,16 30 35 24,Si O Si O,1.594908519273265,1.5918879602047165,1.6198082812881927,149.21133248512461
112,16 30 35 36,Si O Si O,1.594908519273265,1.5918879602047165,1.5974202107404134,29.214720652380716
113,16 30 35 45,Si O Si O,1.594908519273265,1.5918879602047165,1.6208326948145493,-84.09101644965047
114,16 33 41 42,Si O Si O,1.6131267912638088,1.6096755151461342,1.638939015346512,-14.76794047370542
115,16 33 41 49,Si O Si O,1.6131267912638088,1.6096755151461342,1.6244242324044804,-132.95380339790768
116,16 33 41 51,Si O Si O,1.6131267912638088,1.6096755151461342,1.6306991172438028,107.6261112870776
117,17 13 19 29,O Si O Si,1.592771817559818,1.603655361018171,1.6104706883079898,-170.7531959844684
118,17 27 118 110,O Si O Si,1.610149291118983,1.5961855720603266,1.6443111916911088,-125.2044690567045
119,17 27 132 185,O Si O Si,1.610149291118983,1.6005432192561875,1.5985694399385348,63.400003578457124
120,18 25 29 19,Si O Si O,1.5869945590956127,1.6090200188060872,1.6104706883079898,76.04182405225981
121,18 25 29 44,Si O Si O,1.5869945590956127,1.6090200188060872,1.637794439811736,-40.45621283321221
122,18 25 29 134,Si O Si O,1.5869945590956127,1.6090200188060872,1.59085659594996,-165.73933557086127
123,18 32 38 34,Si O Si O,1.6304063831449789,1.6285639169045323,1.611714617672247,-123.18236862451964
124,18 32 38 39,Si O Si O,1.6304063831449789,1.6285639169045323,1.6149094537090452,120.36664789198254
125,18 32 38 44,Si O Si O,1.6304063831449789,1.6285639169045323,1.6318384194019435,-0.14658965726819972
126,18 54 75 57,Si O Si O,1.5909867741879495,1.5980277133562864,1.5854671109615652,-106.74601499550106
127,18 54 75 73,Si O Si O,1.5909867741879495,1.5980277133562864,1.6029382747922778,14.834163379061863
128,18 54 75 99,Si O Si O,1.5909867741879495,1.5980277133562864,1.6022452472098065,130.70616391679832
129,19 13 17 27,O Si O Si,1.603655361018171,1.592771817559818,1.610149291118983,-65.86774045939357
130,19 29 44 38,O Si O Si,1.6104706883079898,1.637794439811736,1.6318384194019435,-90.04479561701879
131,19 29 134 125,O Si O Si,1.6104706883079898,1.59085659594996,1.6424806983141234,75.03265224636341
132,20 22 121 113,Si O Si O,1.610168951922773,1.624037815328786,1.6138551393017166,-64.1626618539912
133,20 22 121 136,Si O Si O,1.610168951922773,1.624037815328786,1.6180594665819237,63.49649513755892
134,20 22 121 159,Si O Si O,1.610168951922773,1.624037815328786,1.5751784643662838,174.38957913172325
135,20 24 35 30,Si O Si O,1.6389704436939523,1.6198082812881927,1.5918879602047165,50.373475165006724
136,20 24 35 36,Si O Si O,1.6389704436939523,1.6198082812881927,1.5974202107404134,167.03619305275922
137,20 24 35 45,Si O Si O,1.6389704436939523,1.6198082812881927,1.6208326948145493,-73.89088944691929
138,20 59 63 61,Si O Si O,1.6231459304732327,1.6200704010928093,1.6150439403787569,56.40199087234994
139,20 59 63 62,Si O Si O,1.6231459304732327,1.6200704010928093,1.6414124678334578,171.86879222987517
140,20 59 63 72,Si O Si O,1.6231459304732327,1.6200704010928093,1.6410199785041377,-60.253547909900576
141,21 0 7 127,O Si O Si,1.6192453809412082,1.6301185938865639,1.6385892430974696,37.76696765531771
142,21 53 58 81,O Si O Si,1.6175447983479396,1.610340919271337,1.608750000707658,172.39803418461688
143,21 53 84 52,O Si O Si,1.6175447983479396,1.621747103848639,1.6215377743354997,4.886194003151852
144,21 53 130 127,O Si O Si,1.6175447983479396,1.6374928854970665,1.6466811558661798,4.1107355951113105
145,22 20 24 35,O Si O Si,1.610168951922773,1.6389704436939523,1.6198082812881927,47.66603906259052
146,22 20 59 63,O Si O Si,1.610168951922773,1.6231459304732327,1.6200704010928093,179.6902353229938
147,22 121 113 110,O Si O Si,1.624037815328786,1.6138551393017166,1.6604748343231899,-86.68237852158236
148,22 121 136 154,O Si O Si,1.624037815328786,1.6180594665819237,1.5987002413954199,-73.23621634665315
149,22 121 159 169,O Si O Si,1.624037815328786,1.5751784643662838,1.5746779288243526,-43.31102423056512
150,23 9 14 28,O Si O Si,1.6028584408454287,1.5990301853566025,1.6006945178804421,-104.41106650003127
151,23 9 26 77,O Si O Si,1.6028584408454287,1.6093133453545276,1.5884342784084373,-87.88608225249804
152,23 163 78 64,O Si O Si,1.626178660091305,1.6143989744304506,1.591603262249675,127.89049943337184
153,23 163 131 115,O Si O Si,1.626178660091305,1.5989431055614893,1.6126816664612427,89.90090907116546
154,23 163 175 174,O Si O Si,1.626178660091305,1.5958810740981937,1.6311530286805296,-141.30487967829862
155,24 20 22 121,O Si O Si,1.6389704436939523,1.610168951922773,1.624037815328786,-27.412958435517783
156,24 20 59 63,O Si O Si,1.6389704436939523,1.6231459304732327,1.6200704010928093,63.981732546186116
157,24 35 36 37,O Si O Si,1.6198082812881927,1.5974202107404134,1.610982970047586,-178.1486007156058
158,24 35 45 154,O Si O Si,1.6198082812881927,1.6208326948145493,1.621503650673602,-10.679310249209896
159,25 18 32 38,O Si O Si,1.5869945590956127,1.6304063831449789,1.6285639169045323,-10.675592430983832
160,25 18 54 75,O Si O Si,1.5869945590956127,1.5909867741879495,1.5980277133562864,154.75898627583712
161,25 29 44 38,O Si O Si,1.6090200188060872,1.637794439811736,1.6318384194019435,25.835479598252693
162,25 29 134 125,O Si O Si,1.6090200188060872,1.59085659594996,1.6424806983141234,-40.24117113940177
163,26 9 14 28,O Si O Si,1.6093133453545276,1.5990301853566025,1.6006945178804421,13.031892857478114
164,26 9 23 163,O Si O Si,1.6093133453545276,1.6028584408454287,1.626178660091305,40.35750734318336
165,26 77 73 75,O Si O Si,1.5884342784084373,1.6133013787458534,1.6029382747922778,-123.76760156179327
166,26 77 76 68,O Si O Si,1.5884342784084373,1.5972881326045496,1.597579641776407,-136.52328626612277
167,26 77 101 96,O Si O Si,1.5884342784084373,1.6053650403692683,1.5946995298337647,-87.13377395483016
168,27 15 16 30,Si O Si O,1.6064125928938624,1.5926976151170367,1.594908519273265,112.41795154011626
169,27 15 16 33,Si O Si O,1.6064125928938624,1.5926976151170367,1.6131267912638088,-131.05756308096667
170,27 118 110 109,Si O Si O,1.5961855720603266,1.6443111916911088,1.5729654717571397,121.7479910001828
171,27 118 110 111,Si O Si O,1.5961855720603266,1.6443111916911088,1.6485663611522168,-113.72685736421052
172,27 118 110 113,Si O Si O,1.5961855720603266,1.6443111916911088,1.6604748343231899,3.1492164673347034
173,27 132 185 66,Si O Si O,1.6005432192561875,1.5985694399385348,1.6127337483017365,-30.790673894551585
174,27 132 185 161,Si O Si O,1.6005432192561875,1.5985694399385348,1.6048686697184245,89.71685721926636
175,27 132 185 179,Si O Si O,1.6005432192561875,1.5985694399385348,1.610803300124217,-153.10894852581785
176,28 4 10 55,Si O Si O,1.6362821730183703,1.6301102416524935,1.6217826344602406,138.42394005871583
177,28 34 38 32,Si O Si O,1.6141571041658982,1.611714617672247,1.6285639169045323,-2.0546923758323032
178,28 34 38 39,Si O Si O,1.6141571041658982,1.611714617672247,1.6149094537090452,120.79443162415038
179,28 34 38 44,Si O Si O,1.6141571041658982,1.611714617672247,1.6318384194019435,-118.2241626167317
180,28 46 156 50,Si O Si O,1.6174242407995576,1.6148931692863258,1.6207418109876963,12.007761923341837
181,28 46 156 144,Si O Si O,1.6174242407995576,1.6148931692863258,1.6138981051172017,128.3650632886956
182,28 46 156 155,Si O Si O,1.6174242407995576,1.6148931692863258,1.601047360276213,-110.92538479948007
183,29 25 18 32,Si O Si O,1.6090200188060872,1.5869945590956127,1.6304063831449789,33.454770179945825
184,29 25 18 54,Si O Si O,1.6090200188060872,1.5869945590956127,1.5909867741879495,153.1147130339321
185,29 44 38 32,Si O Si O,1.637794439811736,1.6318384194019435,1.6285639169045323,-8.485129966670526
186,29 44 38 34,Si O Si O,1.637794439811736,1.6318384194019435,1.611714617672247,108.87183299053449
187,29 44 38 39,Si O Si O,1.637794439811736,1.6318384194019435,1.6149094537090452,-132.57151801514954
188,29 134 125 120,Si O Si O,1.59085659594996,1.6424806983141234,1.5591542645192331,-4.576036549551297
189,29 134 125 124,Si O Si O,1.59085659594996,1.6424806983141234,1.6310191360306452,-121.16988508513727
190,29 134 125 148,Si O Si O,1.59085659594996,1.6424806983141234,1.6228140113473355,116.5137622908277
191,30 16 33 41,O Si O Si,1.594908519273265,1.6131267912638088,1.6096755151461342,0.31360179985700853
192,30 35 36 37,O Si O Si,1.5918879602047165,1.5974202107404134,1.610982970047586,-64.44436545564112
193,30 35 45 154,O Si O Si,1.5918879602047165,1.6208326948145493,1.621503650673602,-129.92581373181125
194,31 40 43 37,O Si O Si,1.6250151735132343,1.6174195647022236,1.622865662747705,-98.33323702509578
195,31 40 47 96,O Si O Si,1.6250151735132343,1.6116091720264232,1.6186316086376362,-59.14373381058824
196,31 40 50 156,O Si O Si,1.6250151735132343,1.6117697532497024,1.6207418109876963,-114.78599642904724
197,31 196 91 212,O Si O Si,1.6242056334078296,1.6028691290099746,1.6132264494305995,101.8298325886157
198,31 196 94 87,O Si O Si,1.6242056334078296,1.646313038575786,1.6668726068791107,117.62132298656796
199,31 196 197 209,O Si O Si,1.6242056334078296,1.6464199646346562,1.6550289507025595,-97.53147818365902
200,32 18 54 75,O Si O Si,1.6304063831449789,1.5909867741879495,1.5980277133562864,-89.93550276100673
201,32 38 39 37,O Si O Si,1.6285639169045323,1.6149094537090452,1.6214615758172315,123.74523052155217
202,33 16 30 35,O Si O Si,1.6131267912638088,1.594908519273265,1.5918879602047165,5.543446095520659
203,33 41 42 37,O Si O Si,1.6096755151461342,1.638939015346512,1.628898016567049,-13.422240336306363
204,33 41 49 52,O Si O Si,1.6096755151461342,1.6244242324044804,1.6232560086833008,67.60178212348231
205,33 41 51 85,O Si O Si,1.6096755151461342,1.6306991172438028,1.626364306482665,67.88128160650606
206,34 28 46 156,O Si O Si,1.6141571041658982,1.6174242407995576,1.6148931692863258,40.850590226360545
207,34 38 39 37,O Si O Si,1.611714617672247,1.6149094537090452,1.6214615758172315,6.316409809293123
208,35 24 20 59,Si O Si O,1.6198082812881927,1.6389704436939523,1.6231459304732327,169.00469656823827
209,35 36 37 39,Si O Si O,1.5974202107404134,1.610982970047586,1.6214615758172315,-82.46838611603853
210,35 36 37 42,Si O Si O,1.5974202107404134,1.610982970047586,1.628898016567049,40.176821079028656
211,35 36 37 43,Si O Si O,1.5974202107404134,1.610982970047586,1.622865662747705,162.2270449566394
212,35 45 154 136,Si O Si O,1.6208326948145493,1.621503650673602,1.5987002413954199,56.914765665810904
213,35 45 154 139,Si O Si O,1.6208326948145493,1.621503650673602,1.6237444000820744,174.7892701061714
214,35 45 154 189,Si O Si O,1.6208326948145493,1.621503650673602,1.6438860810237432,-60.592376795513815
215,36 35 45 154,O Si O Si,1.5974202107404134,1.6208326948145493,1.621503650673602,113.64486853711843
216,36 37 39 38,O Si O Si,1.610982970047586,1.6214615758172315,1.6149094537090452,-161.6322785344783
217,36 37 42 41,O Si O Si,1.610982970047586,1.628898016567049,1.638939015346512,20.632056697094473
218,36 37 43 40,O Si O Si,1.610982970047586,1.622865662747705,1.6174195647022236,52.340099929492254
219,37 36 35 45,Si O Si O,1.610982970047586,1.5974202107404134,1.6208326948145493,55.207662078869355
220,37 39 38 44,Si O Si O,1.6214615758172315,1.6149094537090452,1.6318384194019435,-118.40761168491888
221,37 42 41 49,Si O Si O,1.628898016567049,1.638939015346512,1.6244242324044804,105.39144179621229
222,37 42 41 51,Si O Si O,1.628898016567049,1.638939015346512,1.6306991172438028,-131.99996026179426
223,37 43 40 47,Si O Si O,1.622865662747705,1.6174195647022236,1.6116091720264232,22.60930393981235
224,37 43 40 50,Si O Si O,1.622865662747705,1.6174195647022236,1.6117697532497024,140.3727526732668
225,38 32 18 54,Si O Si O,1.6285639169045323,1.6304063831449789,1.5909867741879495,-125.63624126120547
226,38 34 28 46,Si O Si O,1.611714617672247,1.6141571041658982,1.6174242407995576,-108.1391995474387
227,38 39 37 42,Si O Si O,1.6149094537090452,1.6214615758172315,1.628898016567049,73.21845545077237
228,38 39 37 43,Si O Si O,1.6149094537090452,1.6214615758172315,1.622865662747705,-53.67647205675025
229,38 44 29 134,Si O Si O,1.6318384194019435,1.637794439811736,1.59085659594996,142.37696833861776
230,39 37 42 41,O Si O Si,1.6214615758172315,1.628898016567049,1.638939015346512,145.33607038146235
231,39 37 43 40,O Si O Si,1.6214615758172315,1.622865662747705,1.6174195647022236,-64.72619195241464
232,40 31 196 91,Si O Si O,1.6250151735132343,1.6242056334078296,1.6028691290099746,-22.898904942806382
233,40 31 196 94,Si O Si O,1.6250151735132343,1.6242056334078296,1.646313038575786,-133.61641732123763
234,40 31 196 197,Si O Si O,1.6250151735132343,1.6242056334078296,1.6464199646346562,84.97535412434934
235,40 43 37 42,Si O Si O,1.6174195647022236,1.622865662747705,1.628898016567049,172.4622824226723
236,40 47 96 89,Si O Si O,1.6116091720264232,1.6186316086376362,1.6403311224672308,-14.803140050084856
237,40 47 96 101,Si O Si O,1.6116091720264232,1.6186316086376362,1.5946995298337647,-130.6817694355527
238,40 47 96 103,Si O Si O,1.6116091720264232,1.6186316086376362,1.6161520299654664,108.58985408679759
239,40 50 156 46,Si O Si O,1.6117697532497024,1.6207418109876963,1.6148931692863258,-78.42644805314347
240,40 50 156 144,Si O Si O,1.6117697532497024,1.6207418109876963,1.6138981051172017,157.21481262334086
241,40 50 156 155,Si O Si O,1.6117697532497024,1.6207418109876963,1.601047360276213,41.09978818681575
242,41 42 37 43,Si O Si O,1.638939015346512,1.628898016567049,1.622865662747705,-91.07980277861284
243,41 49 52 48,Si O Si O,1.6244242324044804,1.6232560086833008,1.6079719060170938,33.8632780154565
244,41 49 52 84,Si O Si O,1.6244242324044804,1.6232560086833008,1.6215377743354997,-82.84159906707818
245,41 49 52 97,Si O Si O,1.6244242324044804,1.6232560086833008,1.6322815847886047,150.6312666110317
246,41 51 85 92,Si O Si O,1.6306991172438028,1.626364306482665,1.6164229692593004,143.37801087729102
247,41 51 85 106,Si O Si O,1.6306991172438028,1.626364306482665,1.6140321351709566,19.23036552138967
248,41 51 85 201,Si O Si O,1.6306991172438028,1.626364306482665,1.6304220406487597,-94.50163052579389
249,42 41 49 52,O Si O Si,1.638939015346512,1.6244242324044804,1.6232560086833008,-50.3401493216311
250,42 41 51 85,O Si O Si,1.638939015346512,1.6306991172438028,1.626364306482665,-172.93591587682712
251,43 40 31 196,O Si O Si,1.6174195647022236,1.6250151735132343,1.6242056334078296,170.22092914015863
252,43 40 47 96,O Si O Si,1.6174195647022236,1.6116091720264232,1.6186316086376362,174.33811222833853
253,43 40 50 156,O Si O Si,1.6174195647022236,1.6117697532497024,1.6207418109876963,8.310943044148587
254,44 29 134 125,O Si O Si,1.637794439811736,1.59085659594996,1.6424806983141234,-158.96793826275353
255,45 154 136 121,O Si O Si,1.621503650673602,1.5987002413954199,1.6180594665819237,14.098347954078228
256,45 154 139 142,O Si O Si,1.621503650673602,1.6237444000820744,1.6256921144391536,-92.45629777167953
257,45 154 189 190,O Si O Si,1.621503650673602,1.6438860810237432,1.6301117317383966,126.15107040656498
258,46 156 144 147,O Si O Si,1.6148931692863258,1.6138981051172017,1.6255992696974058,-159.8508864887314
259,46 156 155 151,O Si O Si,1.6148931692863258,1.601047360276213,1.587879016148726,-159.6185650023958
260,47 40 31 196,O Si O Si,1.6116091720264232,1.6250151735132343,1.6242056334078296,43.74446728599326
261,47 40 50 156,O Si O Si,1.6116091720264232,1.6117697532497024,1.6207418109876963,129.93343605269305
262,47 96 89 212,O Si O Si,1.6186316086376362,1.6403311224672308,1.618705854117524,64.82544504472128
263,47 96 101 77,O Si O Si,1.6186316086376362,1.5946995298337647,1.6053650403692683,110.51099484745062
264,47 96 103 88,O Si O Si,1.6186316086376362,1.6161520299654664,1.6235058801975821,-121.30978452189981
265,48 52 84 53,O Si O Si,1.6079719060170938,1.6215377743354997,1.621747103848639,-100.72920797681007
266,48 52 97 100,O Si O Si,1.6079719060170938,1.6322815847886047,1.6269157095687314,100.55294229498936
267,48 151 145 138,O Si O Si,1.6043521712098254,1.6138199961793933,1.6202120732285057,-88.73116387792982
268,48 151 153 205,O Si O Si,1.6043521712098254,1.622780423463105,1.6073513770830181,108.70375737439423
269,48 151 155 156,O Si O Si,1.6043521712098254,1.587879016148726,1.601047360276213,-145.3025955506848
270,49 41 51 85,O Si O Si,1.6244242324044804,1.6306991172438028,1.626364306482665,-51.184371863788655
271,49 52 48 151,O Si O Si,1.6232560086833008,1.6079719060170938,1.6043521712098254,146.55585579591607
272,49 52 84 53,O Si O Si,1.6232560086833008,1.6215377743354997,1.621747103848639,16.673088162651744
273,49 52 97 100,O Si O Si,1.6232560086833008,1.6322815847886047,1.6269157095687314,-17.497547095908562
274,50 40 31 196,O Si O Si,1.6117697532497024,1.6250151735132343,1.6242056334078296,-74.49879370000478
275,50 40 47 96,O Si O Si,1.6117697532497024,1.6116091720264232,1.6186316086376362,61.06054804369944
276,50 156 144 147,O Si O Si,1.6207418109876963,1.6138981051172017,1.6255992696974058,-37.15074014277956
277,50 156 155 151,O Si O Si,1.6207418109876963,1.601047360276213,1.587879016148726,76.74457994808677
278,51 41 49 52,O Si O Si,1.6306991172438028,1.6244242324044804,1.6232560086833008,-174.8257264166793
279,51 85 92 213,O Si O Si,1.626364306482665,1.6164229692593004,1.621776855799016,134.97114873301066
280,51 85 106 90,O Si O Si,1.626364306482665,1.6140321351709566,1.5966998948457407,92.81702710585749
281,51 85 201 206,O Si O Si,1.626364306482665,1.6304220406487597,1.631802263244932,95.81237088760356
282,52 48 151 145,Si O Si O,1.6079719060170938,1.6043521712098254,1.6138199961793933,114.96216309834122
283,52 48 151 153,Si O Si O,1.6079719060170938,1.6043521712098254,1.622780423463105,-7.79644023072595
284,52 48 151 155,Si O Si O,1.6079719060170938,1.6043521712098254,1.587879016148726,-126.44841180505317
285,52 84 53 58,Si O Si O,1.6215377743354997,1.621747103848639,1.610340919271337,-112.68770998341893
286,52 84 53 130,Si O Si O,1.6215377743354997,1.621747103848639,1.6374928854970665,124.40455999118319
287,52 97 100 95,Si O Si O,1.6322815847886047,1.6269157095687314,1.6360909604223606,50.1847822444693
288,52 97 100 98,Si O Si O,1.6322815847886047,1.6269157095687314,1.6364735918302602,-78.79018897272354
289,52 97 100 188,Si O Si O,1.6322815847886047,1.6269157095687314,1.6391739730860089,161.71486193483236
290,53 58 81 56,Si O Si O,1.610340919271337,1.608750000707658,1.5912264097629487,-152.99178264185545
291,53 58 81 79,Si O Si O,1.610340919271337,1.608750000707658,1.6111632027255,91.4272413732485
292,53 58 81 177,Si O Si O,1.610340919271337,1.608750000707658,1.6038636754827862,-33.121823677955604
293,53 84 52 97,Si O Si O,1.621747103848639,1.6215377743354997,1.6322815847886047,142.37810237494762
294,53 130 127 119,Si O Si O,1.6374928854970665,1.6466811558661798,1.6277105654167185,132.5792536608812
295,53 130 127 126,Si O Si O,1.6374928854970665,1.6466811558661798,1.6541505563532344,-101.01075222316624
296,54 75 57 83,O Si O Si,1.5980277133562864,1.5854671109615652,1.5989787857456932,-113.40867103705405
297,54 75 73 77,O Si O Si,1.5980277133562864,1.6029382747922778,1.6133013787458534,79.47946073306952
298,54 75 99 86,O Si O Si,1.5980277133562864,1.6022452472098065,1.5923040618247564,74.59987319814333
299,55 70 67 65,O Si O Si,1.6225675641574226,1.6238207003396983,1.6219279403026112,141.88418130272686
300,55 70 69 68,O Si O Si,1.6225675641574226,1.6109008238691955,1.6069761541539018,57.34015262934654
301,55 70 74 80,O Si O Si,1.6225675641574226,1.610541110121917,1.6078829509846462,-158.2683603259849
